year,month,day,hour,PM_US Post
2014,7,19,4,77
2014,7,19,5,75
2014,7,19,6,72
2014,7,19,7,68
2014,7,19,8,60
2014,7,19,9,48
2014,7,19,10,52
2014,7,19,11,66
2014,7,19,12,57
2014,7,19,13,51
2014,7,19,14,45
2014,7,19,15,38
2014,7,19,16,45
2014,7,19,17,48
2014,7,19,18,53
2014,7,19,19,64
2014,7,19,20,72
2014,7,19,21,81
2014,7,19,22,66
2014,7,19,23,41
2014,7,20,0,46
2014,7,20,1,60
2014,7,20,2,57
2014,7,20,3,65
2014,7,20,4,64
2014,7,20,5,62
2014,7,20,6,55
2014,7,20,7,52
2014,7,20,8,55
2014,7,20,9,60
2014,7,20,10,52
2014,7,20,11,55
2014,7,20,12,67
2014,7,20,13,85
2014,7,20,14,87
2014,7,20,15,79
2014,7,20,16,60
2014,7,20,17,69
2014,7,20,18,59
2014,7,20,19,53
2014,7,20,20,55
2014,7,20,21,52
2014,7,20,22,48
2014,7,20,23,56
2014,7,21,0,59
2014,7,21,1,60
2014,7,21,2,55
2014,7,21,3,59
2014,7,21,4,59
2014,7,21,5,53
2014,7,21,6,20
2014,7,21,7,20
2014,7,21,8,20
2014,7,21,9,11
2014,7,21,10,15
2014,7,21,11,12
2014,7,21,12,15
2014,7,21,13,14
2014,7,21,14,15
2014,7,21,15,13
2014,7,21,16,11
2014,7,21,17,14
2014,7,21,18,15
2014,7,21,19,17
2014,7,21,20,14
2014,7,21,21,11
2014,7,21,22,9
2014,7,21,23,6
2014,7,22,0,6
2014,7,22,1,13
2014,7,22,2,10
2014,7,22,3,16
2014,7,22,4,16
2014,7,22,5,14
2014,7,22,6,18
2014,7,22,7,19
2014,7,22,8,15
2014,7,22,9,12
2014,7,22,10,11
2014,7,22,11,10
2014,7,22,12,18
2014,7,22,13,17
2014,7,22,14,16
2014,7,22,15,16
2014,7,22,16,11
2014,7,22,17,15
2014,7,22,18,8
2014,7,22,19,12
2014,7,22,20,19
2014,7,22,21,21
2014,7,22,22,17
2014,7,22,23,16
2014,7,23,0,20
2014,7,23,1,20
2014,7,23,2,21
2014,7,23,3,23
2014,7,23,4,12
2014,7,23,5,13
2014,7,23,6,19
2014,7,23,7,20
2014,7,23,8,16
2014,7,23,9,18
2014,7,23,10,19
2014,7,23,11,13
2014,7,23,12,22
2014,7,23,13,20
2014,7,23,14,16
2014,7,23,15,20
2014,7,23,16,21
2014,7,23,17,21
2014,7,23,18,42
2014,7,23,19,46
2014,7,23,20,43
2014,7,23,21,42
2014,7,23,22,41
2014,7,23,23,46
2014,7,24,0,55
2014,7,24,1,52
2014,7,24,2,50
2014,7,24,3,74
2014,7,24,4,73
2014,7,24,5,82
2014,7,24,6,74
2014,7,24,7,76
2014,7,24,8,82
2014,7,24,9,90
2014,7,24,10,103
2014,7,24,11,89
2014,7,24,12,67
2014,7,24,13,85
2014,7,24,14,62
2014,7,24,15,50
2014,7,24,16,69
2014,7,24,17,51
2014,7,24,18,24
2014,7,24,19,33
2014,7,24,20,35
2014,7,24,21,63
2014,7,24,22,104
2014,7,24,23,136
2014,7,25,0,146
2014,7,25,1,118
2014,7,25,2,127
2014,7,25,3,149
2014,7,25,4,160
2014,7,25,5,116
2014,7,25,6,91
2014,7,25,7,97
2014,7,25,8,61
2014,7,25,9,49
2014,7,25,10,40
2014,7,25,11,31
2014,7,25,12,27
2014,7,25,13,32
2014,7,25,14,28
2014,7,25,15,31
2014,7,25,16,38
2014,7,25,17,45
2014,7,25,18,44
2014,7,25,19,55
2014,7,25,20,61
2014,7,25,21,69
2014,7,25,22,69
2014,7,25,23,72
2014,7,26,0,87
2014,7,26,1,91
2014,7,26,2,116
2014,7,26,3,136
2014,7,26,4,146
2014,7,26,5,149
2014,7,26,6,142
2014,7,26,7,137
2014,7,26,8,113
2014,7,26,9,119
2014,7,26,10,107
2014,7,26,11,112
2014,7,26,12,80
2014,7,26,13,62
2014,7,26,14,67
2014,7,26,15,62
2014,7,26,16,76
2014,7,26,17,72
2014,7,26,18,63
2014,7,26,19,57
2014,7,26,20,62
2014,7,26,21,59
2014,7,26,22,57
2014,7,26,23,60
2014,7,27,0,68
2014,7,27,1,76
2014,7,27,2,86
2014,7,27,3,97
2014,7,27,4,102
2014,7,27,5,111
2014,7,27,6,107
2014,7,27,7,106
2014,7,27,8,113
2014,7,27,9,105
2014,7,27,10,114
2014,7,27,11,133
2014,7,27,12,120
2014,7,27,13,99
2014,7,27,14,87
2014,7,27,15,93
2014,7,27,16,85
2014,7,27,17,95
2014,7,27,18,98
2014,7,27,19,99
2014,7,27,20,88
2014,7,27,21,83
2014,7,27,22,84
2014,7,27,23,93
2014,7,28,0,95
2014,7,28,1,113
2014,7,28,2,121
2014,7,28,3,127
2014,7,28,4,134
2014,7,28,5,138
2014,7,28,6,141
2014,7,28,7,143
2014,7,28,8,125
2014,7,28,9,111
2014,7,28,10,118
2014,7,28,11,110
2014,7,28,12,101
2014,7,28,13,73
2014,7,28,14,61
2014,7,28,15,67
2014,7,28,16,80
2014,7,28,17,81
2014,7,28,18,77
2014,7,28,19,89
2014,7,28,20,88
2014,7,28,21,83
2014,7,28,22,89
2014,7,28,23,96
2014,7,29,0,90
2014,7,29,1,99
2014,7,29,2,101
2014,7,29,3,114
2014,7,29,4,135
2014,7,29,5,155
2014,7,29,6,189
2014,7,29,7,179
2014,7,29,8,151
2014,7,29,9,125
2014,7,29,10,101
2014,7,29,11,92
2014,7,29,12,97
2014,7,29,13,86
2014,7,29,14,84
2014,7,29,15,89
2014,7,29,16,89
2014,7,29,17,86
2014,7,29,18,92
2014,7,29,19,86
2014,7,29,20,85
2014,7,29,21,83
2014,7,29,22,82
2014,7,29,23,78
2014,7,30,0,69
2014,7,30,1,52
2014,7,30,2,53
2014,7,30,3,88
2014,7,30,4,117
2014,7,30,5,113
2014,7,30,6,142
2014,7,30,7,134
2014,7,30,8,159
2014,7,30,9,151
2014,7,30,10,149
2014,7,30,11,148
2014,7,30,12,132
2014,7,30,13,130
2014,7,30,14,122
2014,7,30,15,112
2014,7,30,16,130
2014,7,30,17,144
2014,7,30,18,157
2014,7,30,19,185
2014,7,30,20,199
2014,7,30,21,212
2014,7,30,22,211
2014,7,30,23,201
2014,7,31,0,193
2014,7,31,1,198
2014,7,31,2,187
2014,7,31,3,184
2014,7,31,4,192
2014,7,31,5,208
2014,7,31,6,219
2014,7,31,7,250
2014,7,31,8,227
2014,7,31,9,210
2014,7,31,10,176
2014,7,31,11,180
2014,7,31,12,164
2014,7,31,13,163
2014,7,31,14,155
2014,7,31,15,134
2014,7,31,16,134
2014,7,31,17,122
2014,7,31,18,125
2014,7,31,19,135
2014,7,31,20,167
2014,7,31,21,187
2014,7,31,22,206
2014,7,31,23,196
2014,8,1,0,154
2014,8,1,1,120
2014,8,1,2,135
2014,8,1,3,132
2014,8,1,4,136
2014,8,1,5,146
2014,8,1,6,159
2014,8,1,7,179
2014,8,1,8,185
2014,8,1,9,152
2014,8,1,10,112
2014,8,1,11,123
2014,8,1,12,109
2014,8,1,13,103
2014,8,1,14,98
2014,8,1,15,94
2014,8,1,16,106
2014,8,1,17,115
2014,8,1,18,124
2014,8,1,19,134
2014,8,1,20,134
2014,8,1,21,137
2014,8,1,22,101
2014,8,1,23,78
2014,8,2,0,79
2014,8,2,1,85
2014,8,2,2,93
2014,8,2,3,88
2014,8,2,4,78
2014,8,2,5,69
2014,8,2,6,62
2014,8,2,7,57
2014,8,2,8,77
2014,8,2,9,87
2014,8,2,10,97
2014,8,2,11,101
2014,8,2,12,112
2014,8,2,13,109
2014,8,2,14,110
2014,8,2,15,104
2014,8,2,16,104
2014,8,2,17,101
2014,8,2,18,100
2014,8,2,19,113
2014,8,2,20,115
2014,8,2,21,121
2014,8,2,22,119
2014,8,2,23,138
2014,8,3,0,146
2014,8,3,1,158
2014,8,3,2,184
2014,8,3,3,190
2014,8,3,4,201
2014,8,3,5,175
2014,8,3,6,132
2014,8,3,7,102
2014,8,3,8,88
2014,8,3,9,74
2014,8,3,10,74
2014,8,3,11,82
2014,8,3,12,73
2014,8,3,13,95
2014,8,3,14,76
2014,8,3,15,102
2014,8,3,16,72
2014,8,3,17,69
2014,8,3,18,52
2014,8,3,19,54
2014,8,3,20,67
2014,8,3,21,63
2014,8,3,22,67
2014,8,3,23,74
2014,8,4,0,80
2014,8,4,1,92
2014,8,4,2,89
2014,8,4,3,82
2014,8,4,4,92
2014,8,4,5,90
2014,8,4,6,90
2014,8,4,7,59
2014,8,4,8,12
2014,8,4,9,10
2014,8,4,10,7
2014,8,4,11,5
2014,8,4,12,7
2014,8,4,13,7
2014,8,4,14,6
2014,8,4,15,4
2014,8,4,16,7
2014,8,4,17,7
2014,8,4,18,4
2014,8,4,19,2
2014,8,4,20,2
2014,8,4,21,4
2014,8,4,22,4
2014,8,4,23,6
2014,8,5,0,14
2014,8,5,1,13
2014,8,5,2,10
2014,8,5,3,8
2014,8,5,4,9
2014,8,5,5,11
2014,8,5,6,14
2014,8,5,7,16
2014,8,5,8,14
2014,8,5,9,25
2014,8,5,10,25
2014,8,5,11,31
2014,8,5,12,27
2014,8,5,13,26
2014,8,5,14,28
2014,8,5,15,32
2014,8,5,16,51
2014,8,5,17,32
2014,8,5,18,25
2014,8,5,19,23
2014,8,5,20,27
2014,8,5,21,28
2014,8,5,22,26
2014,8,5,23,32
2014,8,6,0,34
2014,8,6,1,48
2014,8,6,2,49
2014,8,6,3,60
2014,8,6,4,63
2014,8,6,5,62
2014,8,6,6,68
2014,8,6,7,63
2014,8,6,8,50
2014,8,6,9,23
2014,8,6,10,16
2014,8,6,11,8
2014,8,6,12,6
2014,8,6,13,3
2014,8,6,14,2
2014,8,6,15,5
2014,8,6,16,4
2014,8,6,17,8
2014,8,6,18,15
2014,8,6,19,25
2014,8,6,20,28
2014,8,6,21,46
2014,8,6,22,71
2014,8,6,23,125
2014,8,7,0,142
2014,8,7,1,105
2014,8,7,2,101
2014,8,7,3,89
2014,8,7,4,93
2014,8,7,5,85
2014,8,7,6,62
2014,8,7,7,40
2014,8,7,8,52
2014,8,7,9,62
2014,8,7,10,55
2014,8,7,11,48
2014,8,7,12,41
2014,8,7,13,39
2014,8,7,14,43
2014,8,7,15,43
2014,8,7,16,44
2014,8,7,17,37
2014,8,7,18,40
2014,8,7,19,64
2014,8,7,20,48
2014,8,7,21,56
2014,8,7,22,41
2014,8,7,23,48
2014,8,8,0,29
2014,8,8,1,40
2014,8,8,2,42
2014,8,8,3,47
2014,8,8,4,51
2014,8,8,5,69
2014,8,8,6,79
2014,8,8,7,90
2014,8,8,8,83
2014,8,8,9,76
2014,8,8,10,85
2014,8,8,11,72
2014,8,8,12,56
2014,8,8,13,45
2014,8,8,14,46
2014,8,8,15,39
2014,8,8,16,49
2014,8,8,17,49
2014,8,8,18,62
2014,8,8,19,59
2014,8,8,20,58
2014,8,8,21,59
2014,8,8,22,60
2014,8,8,23,72
2014,8,9,0,71
2014,8,9,1,90
2014,8,9,2,120
2014,8,9,3,123
2014,8,9,4,132
2014,8,9,5,144
2014,8,9,6,154
2014,8,9,7,160
2014,8,9,8,124
2014,8,9,9,95
2014,8,9,10,80
2014,8,9,11,72
2014,8,9,12,70
2014,8,9,13,58
2014,8,9,14,53
2014,8,9,15,54
2014,8,9,16,44
2014,8,9,17,33
2014,8,9,18,46
2014,8,9,19,42
2014,8,9,20,55
2014,8,9,21,15
2014,8,9,22,18
2014,8,9,23,17
2014,8,10,0,22
2014,8,10,1,22
2014,8,10,2,24
2014,8,10,3,21
2014,8,10,4,28
2014,8,10,5,31
2014,8,10,6,31
2014,8,10,7,24
2014,8,10,8,25
2014,8,10,9,39
2014,8,10,10,38
2014,8,10,11,37
2014,8,10,12,36
2014,8,10,13,32
2014,8,10,14,30
2014,8,10,15,23
2014,8,10,16,20
2014,8,10,17,28
2014,8,10,18,43
2014,8,10,19,53
2014,8,10,20,49
2014,8,10,21,53
2014,8,10,22,78
2014,8,10,23,86
2014,8,11,0,65
2014,8,11,1,58
2014,8,11,2,53
2014,8,11,3,26
2014,8,11,4,20
2014,8,11,5,12
2014,8,11,6,13
2014,8,11,7,12
2014,8,11,8,12
2014,8,11,9,6
2014,8,11,10,11
2014,8,11,11,6
2014,8,11,12,6
2014,8,11,13,11
2014,8,11,14,10
2014,8,11,15,9
2014,8,11,16,9
2014,8,11,17,14
2014,8,11,18,21
2014,8,11,19,22
2014,8,11,20,23
2014,8,11,21,27
2014,8,11,22,42
2014,8,11,23,50
2014,8,12,0,57
2014,8,12,1,29
2014,8,12,2,26
2014,8,12,3,23
2014,8,12,4,18
2014,8,12,5,15
2014,8,12,6,12
2014,8,12,7,17
2014,8,12,8,8
2014,8,12,9,10
2014,8,12,10,12
2014,8,12,11,19
2014,8,12,12,21
2014,8,12,13,30
2014,8,12,14,33
2014,8,12,15,28
2014,8,12,16,24
2014,8,12,17,31
2014,8,12,18,40
2014,8,12,19,29
2014,8,12,20,64
2014,8,12,21,38
2014,8,12,22,19
2014,8,12,23,23
2014,8,13,0,13
2014,8,13,1,15
2014,8,13,2,21
2014,8,13,3,18
2014,8,13,4,19
2014,8,13,5,38
2014,8,13,6,36
2014,8,13,7,36
2014,8,13,8,53
2014,8,13,9,55
2014,8,13,10,43
2014,8,13,11,38
2014,8,13,12,26
2014,8,13,13,17
2014,8,13,14,17
2014,8,13,15,15
2014,8,13,16,19
2014,8,13,17,21
2014,8,13,18,24
2014,8,13,19,24
2014,8,13,20,26
2014,8,13,21,24
2014,8,13,22,21
2014,8,13,23,29
2014,8,14,0,19
2014,8,14,1,22
2014,8,14,2,22
2014,8,14,3,16
2014,8,14,4,28
2014,8,14,5,35
2014,8,14,6,17
2014,8,14,7,25
2014,8,14,8,27
2014,8,14,9,26
2014,8,14,10,26
2014,8,14,11,28
2014,8,14,12,42
2014,8,14,13,48
2014,8,14,14,31
2014,8,14,15,27
2014,8,14,16,26
2014,8,14,17,35
2014,8,14,18,32
2014,8,14,19,38
2014,8,14,20,37
2014,8,14,21,26
2014,8,14,22,17
2014,8,14,23,32
2014,8,15,0,26
2014,8,15,1,34
2014,8,15,2,32
2014,8,15,3,23
2014,8,15,4,35
2014,8,15,5,71
2014,8,15,6,102
2014,8,15,7,121
2014,8,15,8,114
2014,8,15,9,64
2014,8,15,10,47
2014,8,15,11,26
2014,8,15,12,17
2014,8,15,13,12
2014,8,15,14,17
2014,8,15,15,34
2014,8,15,16,48
2014,8,15,17,22
2014,8,15,18,30
2014,8,15,19,27
2014,8,15,20,24
2014,8,15,21,28
2014,8,15,22,33
2014,8,15,23,55
2014,8,16,0,70
2014,8,16,1,71
2014,8,16,2,88
2014,8,16,3,82
2014,8,16,4,52
2014,8,16,5,46
2014,8,16,6,33
2014,8,16,7,37
2014,8,16,8,49
2014,8,16,9,71
2014,8,16,10,68
2014,8,16,11,48
2014,8,16,12,44
2014,8,16,13,38
2014,8,16,14,28
2014,8,16,15,52
2014,8,16,16,63
2014,8,16,17,56
2014,8,16,18,61
2014,8,16,19,74
2014,8,16,20,80
2014,8,16,21,89
2014,8,16,22,97
2014,8,16,23,172
2014,8,17,0,209
2014,8,17,1,72
2014,8,17,2,19
2014,8,17,3,23
2014,8,17,4,31
2014,8,17,5,27
2014,8,17,6,33
2014,8,17,7,38
2014,8,17,8,36
2014,8,17,9,39
2014,8,17,10,44
2014,8,17,11,37
2014,8,17,12,36
2014,8,17,13,28
2014,8,17,14,38
2014,8,17,15,23
2014,8,17,16,20
2014,8,17,17,20
2014,8,17,18,35
2014,8,17,19,44
2014,8,17,20,55
2014,8,17,21,73
2014,8,17,22,81
2014,8,17,23,93
2014,8,18,0,91
2014,8,18,1,51
2014,8,18,2,56
2014,8,18,3,56
2014,8,18,4,34
2014,8,18,5,35
2014,8,18,6,27
2014,8,18,7,26
2014,8,18,8,39
2014,8,18,9,35
2014,8,18,10,38
2014,8,18,11,59
2014,8,18,12,69
2014,8,18,13,80
2014,8,18,14,74
2014,8,18,15,88
2014,8,18,16,80
2014,8,18,17,65
2014,8,18,18,71
2014,8,18,19,71
2014,8,18,20,74
2014,8,18,21,57
2014,8,18,22,60
2014,8,18,23,74
2014,8,19,0,61
2014,8,19,1,66
2014,8,19,2,74
2014,8,19,3,88
2014,8,19,4,94
2014,8,19,5,97
2014,8,19,6,111
2014,8,19,7,107
2014,8,19,8,123
2014,8,19,9,97
2014,8,19,10,93
2014,8,19,11,78
2014,8,19,12,69
2014,8,19,13,61
2014,8,19,14,55
2014,8,19,15,48
2014,8,19,16,13
2014,8,19,17,59
2014,8,19,18,74
2014,8,19,19,80
2014,8,19,20,84
2014,8,19,21,78
2014,8,19,22,70
2014,8,19,23,73
2014,8,20,0,71
2014,8,20,1,68
2014,8,20,2,88
2014,8,20,3,99
2014,8,20,4,104
2014,8,20,5,106
2014,8,20,6,115
2014,8,20,7,112
2014,8,20,8,114
2014,8,20,9,107
2014,8,20,10,99
2014,8,20,11,81
2014,8,20,12,69
2014,8,20,13,69
2014,8,20,14,77
2014,8,20,15,101
2014,8,20,16,117
2014,8,20,17,102
2014,8,20,18,102
2014,8,20,19,98
2014,8,20,20,91
2014,8,20,21,100
2014,8,20,22,105
2014,8,20,23,111
2014,8,21,0,99
2014,8,21,1,112
2014,8,21,2,119
2014,8,21,3,122
2014,8,21,4,133
2014,8,21,5,133
2014,8,21,6,140
2014,8,21,7,153
2014,8,21,8,173
2014,8,21,9,169
2014,8,21,10,163
2014,8,21,11,138
2014,8,21,12,141
2014,8,21,13,137
2014,8,21,14,134
2014,8,21,15,123
2014,8,21,16,113
2014,8,21,17,115
2014,8,21,18,123
2014,8,21,19,145
2014,8,21,20,69
2014,8,21,21,19
2014,8,21,22,26
2014,8,21,23,22
2014,8,22,0,23
2014,8,22,1,21
2014,8,22,2,23
2014,8,22,3,18
2014,8,22,4,24
2014,8,22,5,30
2014,8,22,6,19
2014,8,22,7,23
2014,8,22,8,19
2014,8,22,9,22
2014,8,22,10,31
2014,8,22,11,42
2014,8,22,12,41
2014,8,22,13,56
2014,8,22,14,72
2014,8,22,15,76
2014,8,22,16,87
2014,8,22,17,91
2014,8,22,18,97
2014,8,22,19,110
2014,8,22,20,124
2014,8,22,21,123
2014,8,22,22,110
2014,8,22,23,115
2014,8,23,0,120
2014,8,23,1,149
2014,8,23,2,142
2014,8,23,3,142
2014,8,23,4,128
2014,8,23,5,120
2014,8,23,6,138
2014,8,23,7,134
2014,8,23,8,153
2014,8,23,9,133
2014,8,23,10,134
2014,8,23,11,116
2014,8,23,12,106
2014,8,23,13,87
2014,8,23,14,83
2014,8,23,15,108
2014,8,23,16,95
2014,8,23,17,104
2014,8,23,18,118
2014,8,23,19,133
2014,8,23,20,151
2014,8,23,21,171
2014,8,23,22,35
2014,8,23,23,26
2014,8,24,0,20
2014,8,24,1,25
2014,8,24,2,31
2014,8,24,3,35
2014,8,24,4,39
2014,8,24,5,45
2014,8,24,6,29
2014,8,24,7,3
2014,8,24,8,6
2014,8,24,9,7
2014,8,24,10,5
2014,8,24,11,4
2014,8,24,12,8
2014,8,24,13,6
2014,8,24,14,10
2014,8,24,15,7
2014,8,24,16,6
2014,8,24,17,7
2014,8,24,18,12
2014,8,24,19,17
2014,8,24,20,46
2014,8,24,21,44
2014,8,24,22,38
2014,8,24,23,25
2014,8,25,0,16
2014,8,25,1,27
2014,8,25,2,24
2014,8,25,3,27
2014,8,25,4,19
2014,8,25,5,15
2014,8,25,6,16
2014,8,25,7,17
2014,8,25,8,17
2014,8,25,9,10
2014,8,25,10,7
2014,8,25,11,7
2014,8,25,12,9
2014,8,25,13,7
2014,8,25,14,9
2014,8,25,15,6
2014,8,25,16,6
2014,8,25,17,8
2014,8,25,18,11
2014,8,25,19,18
2014,8,25,20,21
2014,8,25,21,30
2014,8,25,22,26
2014,8,25,23,26
2014,8,26,0,41
2014,8,26,1,35
2014,8,26,2,39
2014,8,26,3,40
2014,8,26,4,23
2014,8,26,5,27
2014,8,26,6,15
2014,8,26,7,19
2014,8,26,8,19
2014,8,26,9,17
2014,8,26,10,17
2014,8,26,11,13
2014,8,26,12,10
2014,8,26,13,6
2014,8,26,14,8
2014,8,26,15,10
2014,8,26,16,6
2014,8,26,17,13
2014,8,26,18,19
2014,8,26,19,27
2014,8,26,20,31
2014,8,26,21,29
2014,8,26,22,39
2014,8,26,23,57
2014,8,27,0,71
2014,8,27,1,68
2014,8,27,2,79
2014,8,27,3,89
2014,8,27,4,45
2014,8,27,5,31
2014,8,27,6,21
2014,8,27,7,27
2014,8,27,8,24
2014,8,27,9,30
2014,8,27,10,25
2014,8,27,11,38
2014,8,27,12,43
2014,8,27,13,48
2014,8,27,14,48
2014,8,27,15,47
2014,8,27,16,63
2014,8,27,17,62
2014,8,27,18,67
2014,8,27,19,73
2014,8,27,20,82
2014,8,27,21,94
2014,8,27,22,93
2014,8,27,23,89
2014,8,28,0,90
2014,8,28,1,100
2014,8,28,2,103
2014,8,28,3,108
2014,8,28,4,91
2014,8,28,5,83
2014,8,28,6,69
2014,8,28,7,64
2014,8,28,8,67
2014,8,28,9,62
2014,8,28,10,68
2014,8,28,11,66
2014,8,28,12,60
2014,8,28,13,73
2014,8,28,14,80
2014,8,28,15,80
2014,8,28,16,84
2014,8,28,17,98
2014,8,28,18,99
2014,8,28,19,129
2014,8,28,20,125
2014,8,28,21,74
2014,8,28,22,58
2014,8,28,23,79
2014,8,29,0,77
2014,8,29,1,80
2014,8,29,2,85
2014,8,29,3,74
2014,8,29,4,78
2014,8,29,5,90
2014,8,29,6,89
2014,8,29,7,68
2014,8,29,8,71
2014,8,29,9,66
2014,8,29,10,59
2014,8,29,11,49
2014,8,29,12,62
2014,8,29,13,74
2014,8,29,14,81
2014,8,29,15,85
2014,8,29,16,88
2014,8,29,17,87
2014,8,29,18,95
2014,8,29,19,121
2014,8,29,20,139
2014,8,29,21,132
2014,8,29,22,111
2014,8,29,23,107
2014,8,30,0,102
2014,8,30,1,125
2014,8,30,2,174
2014,8,30,3,151
2014,8,30,4,154
2014,8,30,5,163
2014,8,30,6,148
2014,8,30,7,152
2014,8,30,8,151
2014,8,30,9,160
2014,8,30,10,173
2014,8,30,11,196
2014,8,30,12,181
2014,8,30,13,183
2014,8,30,14,130
2014,8,30,15,158
2014,8,30,16,164
2014,8,30,17,149
2014,8,30,18,141
2014,8,30,19,143
2014,8,30,20,143
2014,8,30,21,138
2014,8,30,22,102
2014,8,30,23,100
2014,8,31,0,107
2014,8,31,1,131
2014,8,31,2,139
2014,8,31,3,121
2014,8,31,4,97
2014,8,31,5,86
2014,8,31,6,85
2014,8,31,7,79
2014,8,31,8,80
2014,8,31,9,105
2014,8,31,10,61
2014,8,31,11,58
2014,8,31,12,55
2014,8,31,13,65
2014,8,31,14,78
2014,8,31,15,79
2014,8,31,16,71
2014,8,31,17,72
2014,8,31,18,75
2014,8,31,19,93
2014,8,31,20,99
2014,8,31,21,104
2014,8,31,22,104
2014,8,31,23,103
2014,9,1,0,96
2014,9,1,1,95
2014,9,1,2,87
2014,9,1,3,96
2014,9,1,4,102
2014,9,1,5,101
2014,9,1,6,106
2014,9,1,7,109
2014,9,1,8,123
2014,9,1,9,132
2014,9,1,10,139
2014,9,1,11,144
2014,9,1,12,153
2014,9,1,13,146
2014,9,1,14,163
2014,9,1,15,95
2014,9,1,16,149
2014,9,1,17,157
2014,9,1,18,163
2014,9,1,19,175
2014,9,1,20,84
2014,9,1,21,25
2014,9,1,22,21
2014,9,1,23,36
2014,9,2,0,50
2014,9,2,1,59
2014,9,2,2,49
2014,9,2,3,30
2014,9,2,4,28
2014,9,2,5,27
2014,9,2,6,21
2014,9,2,7,21
2014,9,2,8,25
2014,9,2,9,34
2014,9,2,10,37
2014,9,2,11,39
2014,9,2,12,36
2014,9,2,13,19
2014,9,2,14,23
2014,9,2,15,24
2014,9,2,16,25
2014,9,2,17,12
2014,9,2,18,9
2014,9,2,19,8
2014,9,2,20,10
2014,9,2,21,6
2014,9,2,22,11
2014,9,2,23,10
2014,9,3,0,9
2014,9,3,1,9
2014,9,3,2,12
2014,9,3,3,9
2014,9,3,4,7
2014,9,3,5,6
2014,9,3,6,14
2014,9,3,7,11
2014,9,3,8,17
2014,9,3,9,16
2014,9,3,10,13
2014,9,3,11,8
2014,9,3,12,12
2014,9,3,13,10
2014,9,3,14,12
2014,9,3,15,11
2014,9,3,16,16
2014,9,3,17,12
2014,9,3,18,11
2014,9,3,19,15
2014,9,3,20,21
2014,9,3,21,19
2014,9,3,22,23
2014,9,3,23,23
2014,9,4,0,51
2014,9,4,1,38
2014,9,4,2,47
2014,9,4,3,50
2014,9,4,4,54
2014,9,4,5,53
2014,9,4,6,56
2014,9,4,7,81
2014,9,4,8,48
2014,9,4,9,44
2014,9,4,10,27
2014,9,4,11,31
2014,9,4,12,45
2014,9,4,13,33
2014,9,4,14,17
2014,9,4,15,15
2014,9,4,16,27
2014,9,4,17,35
2014,9,4,18,31
2014,9,4,19,38
2014,9,4,20,60
2014,9,4,21,49
2014,9,4,22,52
2014,9,4,23,60
2014,9,5,0,61
2014,9,5,1,64
2014,9,5,2,74
2014,9,5,3,80
2014,9,5,4,76
2014,9,5,5,70
2014,9,5,6,73
2014,9,5,7,86
2014,9,5,8,93
2014,9,5,9,96
2014,9,5,10,109
2014,9,5,11,109
2014,9,5,12,114
2014,9,5,13,90
2014,9,5,14,74
2014,9,5,15,75
2014,9,5,16,68
2014,9,5,17,70
2014,9,5,18,88
2014,9,5,19,143
2014,9,5,20,155
2014,9,5,21,147
2014,9,5,22,143
2014,9,5,23,148
2014,9,6,0,157
2014,9,6,1,152
2014,9,6,2,152
2014,9,6,3,147
2014,9,6,4,143
2014,9,6,5,139
2014,9,6,6,142
2014,9,6,7,139
2014,9,6,8,133
2014,9,6,9,137
2014,9,6,10,138
2014,9,6,11,138
2014,9,6,12,132
2014,9,6,13,135
2014,9,6,14,127
2014,9,6,15,109
2014,9,6,16,94
2014,9,6,17,100
2014,9,6,18,110
2014,9,6,19,123
2014,9,6,20,132
2014,9,6,21,138
2014,9,6,22,151
2014,9,6,23,162
2014,9,7,0,155
2014,9,7,1,143
2014,9,7,2,145
2014,9,7,3,147
2014,9,7,4,154
2014,9,7,5,163
2014,9,7,6,170
2014,9,7,7,174
2014,9,7,8,196
2014,9,7,9,207
2014,9,7,10,198
2014,9,7,11,176
2014,9,7,12,111
2014,9,7,13,85
2014,9,7,14,79
2014,9,7,15,100
2014,9,7,16,105
2014,9,7,17,110
2014,9,7,18,123
2014,9,7,19,124
2014,9,7,20,129
2014,9,7,21,140
2014,9,7,22,156
2014,9,7,23,104
2014,9,8,0,2
2014,9,8,1,2
2014,9,8,2,6
2014,9,8,3,5
2014,9,8,4,5
2014,9,8,5,6
2014,9,8,6,3
2014,9,8,7,3
2014,9,8,8,7
2014,9,8,9,7
2014,9,8,10,3
2014,9,8,11,3
2014,9,8,12,4
2014,9,8,13,6
2014,9,8,14,6
2014,9,8,15,4
2014,9,8,16,10
2014,9,8,17,15
2014,9,8,18,12
2014,9,8,19,14
2014,9,8,20,20
2014,9,8,21,19
2014,9,8,22,22
2014,9,8,23,30
2014,9,9,0,37
2014,9,9,1,39
2014,9,9,2,45
2014,9,9,3,42
2014,9,9,4,39
2014,9,9,5,25
2014,9,9,6,23
2014,9,9,7,17
2014,9,9,8,27
2014,9,9,9,19
2014,9,9,10,22
2014,9,9,11,31
2014,9,9,12,43
2014,9,9,13,54
2014,9,9,14,45
2014,9,9,15,44
2014,9,9,16,35
2014,9,9,17,41
2014,9,9,18,46
2014,9,9,19,47
2014,9,9,20,61
2014,9,9,21,80
2014,9,9,22,52
2014,9,9,23,41
2014,9,10,0,46
2014,9,10,1,44
2014,9,10,2,54
